Index,SMILES,bace,esol,logD
2222,CC(C)NC(=O)OC1CN(C(=O)NC2=CN=C(C3=CC=C(Br)S3)N=C2)C1,3.8121433,-4.6290765,-0.5806004
2223,OCC1(SCC2=CC=CC3=C2OCCO3)CCCCC1,3.7045074,-4.467247,0.7919411
2224,CC(=O)C1=CC(Br)=CC=C1OCC1=NC(CC(=O)NCC2=CC=CO2)=NO1,4.0647063,-4.3307285,0.43822947
2225,CCCC(C)(CC)C(=O)NCC(O)CNC(=O)C1CCN(C)CC1,4.019705,-4.7280006,0.3057107
2226,CC(O)(CNC(=O)CSCC1=CC=C(C#N)C=C1)C1=CC=CO1,3.8962603,-5.301914,0.9332451
2227,C[C@H]1CC(=O)N[C@@H](C(=O)NC2=NC(C3=CC=CC=C3C(F)(F)F)=CS2)C1,3.8737926,-4.836932,0.65951663
2228,O=C1CC(C2=CC(NC(=O)C3=CC(N4CCOC4=O)=CC=C3F)=CC=C2)CN1,4.232503,-4.7092686,0.18349785
2229,O=C(CCC1=CC=C2C=CC=CC2=C1O)NC1=CN(CC2=CC=CC=C2)C(=O)C=C1,4.4207606,-4.8305697,0.34576795
2230,ClC1=CC=C(CCNC2=CC=C(Br)C=C2)C=C1,3.6713548,-4.2269444,-0.06921101
2231,CSC(C(=O)NC1=CC=CN=C1NC(C)=O)C(C)C,4.0267377,-4.322872,0.54287225
2232,O=C(CC1COC(=O)C1)NCC1CCN(CC2=NOC(C3=CC=CO3)=C2)CC1,3.708914,-4.2222867,0.12017677
2233,CC(C)(C)C(COC1=CC=CC=C1F)NC(=O)C1=CC=CC(OC2=CN=CC=N2)=C1,4.2037277,-5.3572383,0.7086275
2234,CC1=NC2=NC(S(=O)(=O)CC(=O)NCC3=CC=CC=C3COC(C)C)=NN2C(C)=C1,4.604697,-5.080162,0.68829733
2235,CCSC1=CC=C(Cl)C=C1NC(C)C(=O)NC1=C(C(N)=O)C=CS1,4.369399,-4.1784616,0.26249248
2236,O=C(CCC1=CC(F)=CN=C1)O[C@H]1C[C@@H](C(=O)OCC2=CC=CC=C2)C1,4.1643815,-4.796014,0.18292475
2237,CCC1CCC(C(=O)N[C@H]2C[C@H](NC(=O)C34CCC(CC3)CC4)C2)O1,3.8930316,-4.785345,0.4397285
2238,COC1=CC=C(CCNC(=O)C2=NN3C=CC=NC3=C2Cl)C(OC)=C1OC,4.3122363,-4.2665224,0.6617259
2239,CC(C)CC1OCCCC1NC(=O)NC1=CC=C2C(=O)NCCC2=C1,4.5381026,-5.064533,0.814668
2240,CN1N=CC2=C1N=C(CCC(=O)NC(C1=CC=CC=C1)C1(O)CCC1)[NH]C2=O,4.035104,-5.3022943,0.962681
2241,CSC1(CN2CC(C)(C)C2C2CC2)CCC1,3.2862875,-4.2247853,0.3890596
2242,CCC1=NOC(CC)=C1CNC(=O)C1=C(C)OCC1,3.7614675,-4.1382065,0.2294746
2243,O=C1[NH]C2=C(C=C(S(=O)(=O)NCCC3=CC=C(Br)S3)C(Br)=C2)[NH]1,3.670908,-4.2928267,0.58220774
2244,COC(=O)NCCC1=CC=C(S(=O)(=O)NC(=O)C2=CC=CN2CC2=CC=CC=C2)S1,3.9051437,-5.088256,1.3423294
2245,O=C(NC1=NN(CC(F)F)C=C1)C1=CC=CC2=CN=CC=C12,3.91667,-4.2299423,0.1474363
2246,CCCC1=CC(C(=O)NC(C2=NC=C(C)S2)C2CC2)=CC(=O)[NH]1,3.9207773,-3.9860923,-0.048453506
2247,CCC1CC(C)CN1C(=O)[C@@H]1[C@H]2CNC[C@H]21,4.0106697,-4.1381555,0.39746022
2248,CCN(CCNC(=O)CC(C)(C)C1=CC=CC=C1)C1=NC=CN=C1C#N,3.854374,-4.7431045,0.48819214
2249,O=C(C1=C2N=CC(Br)=CN2N=C1)N1[C@H](CO)C[C@@H]2CCCC[C@@H]21,4.472137,-4.1040187,0.23886791
2250,CCCCC(CNC(=O)C1=C(C)C=C(C)S1)NC(=O)CN(C)C(C)=O,4.411079,-4.1259823,0.3248076
2251,CCOC(=O)C(CCC1=CC=CC=C1)N1N=NC(C2=CC=C(F)C=C2)=N1,4.0680685,-4.6130695,0.2646481
2252,CC1=CC(C(=O)N2CCOCC2)=CC=C1N(C)C(=O)CC1OCCC2=C1SC=C2,4.7880836,-5.0323534,0.7646377
2253,CC1(NCC2=CN=C(N3CCOCC3)S2)CCOC1C1CC1,3.6010542,-4.974432,0.55504435
2254,O=C(C1=CC=CC2=C1OC(F)(F)O2)N1C=CC=CC1=NC1=CC=CC=C1,3.7087321,-4.291028,0.79149026
2255,CCOC(=O)C(CC1=CC=CC2=CC=CC=C12)NCC(=O)NCC1(C2=CC=CC=C2)CCOCC1,4.706059,-5.933629,1.5982728
2256,CCC1=NN(C)C(Cl)=C1CN1CCN(CC2=NN3CCCC3=C2)CC1,4.6382713,-3.9805908,0.083873615
2257,FC(F)(F)C1=CC=CC2=C1CN(C[C@@H]1C[C@H]1C1=CC=CC=C1)CC2,3.9305613,-4.918783,0.6852727
2258,CC(NC(=O)CC1CCC(=O)N1)C1CCN(C(=O)C2=CC(Cl)=NO2)CC1,3.9840136,-4.320683,-0.35087797
2259,COC1CCN(S(=O)(=O)N2CCC(NC(=O)C(C)C)CC2)CC1,3.9622257,-5.2453356,0.23380575
2260,CC1=CC(C(=O)NCC2=CC=C(C3=CC=C(Cl)C=C3)C=C2F)=C(C)N1NC(N)=O,4.5219364,-3.3809059,0.4295267
2261,CC1(C)CNC1CNC(=O)C1=C(N)C=CO1,3.8309093,-3.8707762,-0.30453518
2262,N#CCCN(C(=O)C1CC2=CC=CC=C2S1)C12CC3CC(CC(C3)C1)C2,3.803456,-5.365898,0.95821124
2263,O=C(C1=CC(C2CC2)=NO1)N1CC(OC2=NC=CC=N2)C1,3.613532,-3.6482868,-0.18669564
2264,CC1=CC(N(C)S(=O)(=O)CC(C)(C)C(C)C)=CC=C1,4.283231,-4.685599,-0.041167255
2265,CC1=CC=C(NS(C)(=O)=O)C(C(=O)NC(C)C2=CC=CC(N3CCCC3)=C2)=C1,4.218825,-5.118322,1.1068729
2266,CN1CCN(C(=O)CC(C)(C)C2=CC=C(F)C=C2)CC1CO,4.090894,-4.929092,0.43815064
2267,COC1=CC=CC(C(CNC2CCN(C(=O)C3=CC=CC(C)=C3)CC2)OC)=C1,4.100218,-4.8639684,0.5337625
2268,O=C(NC1=CC=C(C2=CC=CO2)C=C1F)C1(S(=O)(=O)C2=CC=CC=C2)CC1,3.921663,-4.923465,0.943543
2269,O=C(CSC(F)F)NC[C@@H]1CCC[C@H](CO)C1,3.9198847,-3.908871,-0.34657356
2270,CCC(CC)C(CCNC(=O)N1CCCC1C(=O)N(CC)CC)OC,4.141507,-5.127504,0.68872124
2271,CC1=C(CS(=O)CC(=O)NCC(C)C)C(C)=CC(C(C)(C)C)=C1,4.9198112,-4.628257,-0.015623357
2272,COC1=CC=C(C2(C(=O)N[C@@H]3C[C@H]3C3=CC=C(Cl)C(Cl)=C3)CCOCC2)C=C1,4.5831184,-5.1929502,1.3883713
2273,CN(CC(C)(C)CN1CCOCC1)C(=O)CN1C=NC(Br)=C1,4.2363906,-4.508303,0.18707219
2274,O=C(NC(CC1=CC=CC=C1)C1=N[NH]C(=O)[NH]1)C1=NN(C2=CC=CC=C2)C(C2CC2)=N1,4.5514154,-4.839747,0.6433051
2275,CCOC(=O)CC1(CNC(=O)C(C)(C)N2C=C(C)C(C(F)(F)F)=N2)CCCCC1,4.3484077,-5.073446,0.8674938
2276,CC(=CC1=CC=CO1)C1=NC(CC(=O)N2CCSCC2)=NO1,3.8977618,-4.395974,0.40455636
2277,CC1=CC=CC2=C1[NH]C=C2CCNC(=O)NC1=CC=CC(N(CC(N)=O)CC2=CC=CC=C2)=C1,4.566439,-5.131665,0.6474839
2278,CCC1=CC=C(C(=O)OCC2=CC=C3[NH]N=NC3=C2)C=C1S(=O)(=O)N1CCOCC1,4.323172,-5.202084,0.88014215
2279,CCN1CCN(C(C)CNC(=O)C2=CC=CC=C2N(C)S(C)(=O)=O)CC1,4.464055,-4.1760216,-0.18463552
2280,CC(CNC(=O)C1=CN=C2[NH]C=CC2=C1)N(C)C(=O)CCOC1CCOCC1,4.7986355,-4.4889636,0.81465757
2281,CC(NC(=O)C1(N2C=CC=N2)CCNCC1)C(O)C1=CC=C(F)C=C1,4.269346,-4.62529,1.8820946
2282,CCC(CC#N)NC(=O)C(C)(C)N1CCOCC1,3.950223,-4.990115,0.17605951
2283,CC(CNC(=O)CCC1=CC=C2[NH]C=CC2=C1)CNC(=O)C1CC1C1CCCC1,4.4276714,-4.9284935,0.67418194
2284,CC1=NC=CC(CCC(=O)NC2(C)CCN(C(=O)COC3CCOC3)CC2)=N1,4.1166153,-4.8919435,1.2365276
2285,CC(C)C1=C[NH]C(SC2=CC(N3C=CN=C3)=NC=N2)=N1,4.247272,-4.425927,0.44772202
2286,CN1N=CC(CN2CCCC(C3CCCCN3C(=O)C3=N[NH]C4=C3CCC4)C2)=N1,4.4954395,-4.894922,0.28806558
2287,COC1=CC=NC=C1COC1=CC=CC=C1C1=CC=NN1C,3.9024282,-3.8436882,0.8998113
2288,O=C(NC1=NN=C2C=CC(Br)=CN12)C1=CC=C2C=CC=NC2=N1,3.9659386,-3.9159276,-0.04656565
2289,CS(=O)(=O)CCC(NS(=O)(=O)C1=CC=C(Cl)C=C1)C(=O)NC1CCC2=C(C1)N=C[NH]2,3.8456311,-5.246252,0.39710593
2290,COC(=O)CC1=C(C(=O)OCC2=CC=C3OC(C)(C)CC3=C2)C(C)=CO1,4.124841,-4.456203,0.5849661
2291,CC1=N[NH]C(=O)C(C(=O)NCC(O)CNC(=O)C2CCOC2)=C1C,5.0592146,-4.429553,-0.2618522
2292,CCOC(=O)CN(CC1CCC(=O)O1)C1CC1,3.4493618,-4.1619544,-0.2377469
2293,O=C(NCC(O)CNC(=O)C1(C2CCC2)CCC1)C1=NC=C2C=CC=CN12,4.312181,-4.8526692,0.68470144
2294,CN(CC(F)(F)F)C1=NN=C(C2=CC=CN=C2)N1CC1CC2=CC=CC=C2O1,3.7614222,-4.8800964,1.0594859
2295,CCCN1CCCN(CC2=CC3=CC(Br)=CC=C3OC2)CC1=O,3.7461596,-5.0174913,0.13915248
2296,CC(C)(C)OC(=O)NCC1=CC(C2=CC=C(O)C=C2C#N)=CS1,3.9321744,-4.3197346,-0.42029592
2297,CC(C)(C)C1=NC(COC(=O)C(F)C2=CC=C(C(F)(F)F)C=C2)=N[NH]1,4.0377817,-4.6272907,-0.06174734
2298,CC1=CC=C(C2(C(=O)N3CCC(C4CCCN4CCF)CC3)CCC2)C=C1,4.412314,-4.7821484,1.0761473
2299,CN(CC1=NOC=C1)C(=O)NC1=CC=C2C=C[NH]C2=C1,3.9339278,-3.9492242,0.4632623
2300,CN(CC1=CC=C(F)C=C1Br)C(=O)C1=CC=C(C2=N[NH]C=C2)S1,3.7743444,-3.9747334,0.32572797
2301,CCC1=C(C(=O)N(C)CCNC(=O)C2(CC3=CC=C(F)C=C3)CC2)SN=N1,4.0804195,-4.8135686,1.0463748
2302,CCC1(CC)C(NC2CCC3=CC=C(OC)C=C3C2)C(C)C1OC,3.5905247,-5.078986,0.14593272
2303,CCN1N=NN=C1NC(=O)N(C)CCN(C)C1=CC=C(S(N)(=O)=O)C=C1,3.6946454,-4.482706,-0.16154763
2304,CC1=CC(C(=O)NC2CN(C(=O)C3C(C)(C)C3(C)C)CC2C)=C(C)S1,3.9621763,-4.584385,0.48385587
2305,CCN1C(N(C)C2CC(C)OC(C)C2)=NN=C1C1(OC)CCOCC1,3.977593,-4.7452803,0.71601015
2306,CC1(C)COCCN1CCNC1=NC(N)=C2C=NN(C(C)(C)C)C2=N1,4.1623898,-5.033225,0.5156013
2307,CC(C)CN(CC1=CN(C)N=C1)C(=O)NC(C)CN1CCCC1=O,4.404185,-4.971835,0.17553225
2308,OCC(CNCC(O)CN1C=CC=N1)C1CCOC1,3.6092873,-4.516713,0.30545023
2309,CCN1N=C(C)C(C(=O)N2CC(NC(=O)CN3C=C(C4CC4)C=N3)C2)=C1Cl,4.0803065,-3.2461472,-0.55951995
2310,CCC(CN(C)C)OC(=O)C1=N[NH]C(C2CC2)=C1,3.7708707,-3.6250815,-0.4154604
2311,CC(C)C1=CC=C(C(C)C)C(S(=O)(=O)N2CCC3=C(C=C(S(N)(=O)=O)S3)C2)=C1,4.0784416,-4.7585473,0.27791062
2312,CC(CC1=CSC=C1)NC(C)C1CCC(F)(F)CC1,3.7454703,-5.242252,0.4127154
2313,CC1=CC(C2=CSC(C(C)O)=C2)=CN=C1O,4.052753,-3.2105396,-0.3615447
2314,CCC1CN(C2=NC(CO)=NC(C)=C2)CCC1NC(=O)C1=CC=NC2=C1[NH]N=N2,3.9379182,-4.744641,0.39846545
2315,OC1CCN(CC2=CC3=CC=CN=C3O2)C12CCCC2,4.167032,-4.683803,1.2575388
2316,CC1CN(S(C)(=O)=O)CCC1NC1=CC=C2C=C(Br)C=C(Cl)C2=N1,3.5931883,-4.3413296,-0.3825291
2317,CCOC(=O)C(C1=CC=C(F)C(Cl)=C1)N(CCO)CC1=CC=CN=C1,4.0964575,-5.0356064,0.18447334
2318,CC1=C(CN(C)CC2CCNCC2)C=NN1C,4.354149,-3.2723227,-0.1421911
2319,O=C(COC(=O)C1=CC=CC(C2=NN=CO2)=C1)NCC1CCN(C2=CC=CC=C2)C1,4.0091734,-4.824588,0.7228808
2320,CCC1=NOC(CCCC(=O)N(C)[C@@H](C)C(=O)NC)=N1,4.1164627,-4.1531305,0.7539154
2321,CC1=CC=NC=C1CN(C)CC1CCCC1C(F)(F)F,3.9323392,-4.2215137,0.14477985
2322,CCC1=CC(C(=O)N(C)C2CC(NC(=O)C3CCC4=NN=CN4C3)C2)=CC(=O)[NH]1,4.0939317,-4.9270716,0.3632323
2323,CCC1=CC=NC(C(=O)N2CCCC(C)C2CNC(=O)CCC2(C)CC2)=C1,4.098049,-5.1704183,0.5035637
2324,CCN1CCOC(C(=O)N2CCCC2C2CCN(C(=O)CC3(C)CC3)CC2)C1,3.9733727,-5.2246547,0.54548657
2325,COC1=CC(CN2N=C(CCC3=CC=CC=C3)OC2=O)=C(Br)C=N1,3.8028145,-4.4194627,-0.18917412
2326,CC(C)[C@H](NC(=O)NC(C)(C)C)C(=O)N1CCC(C2=NOC=N2)CC1,4.155735,-5.1435013,0.39093187
2327,CC1CC(=O)CC(C(=O)N2CC(N3C=CC=N3)C2)C1C(=O)N1CC(N2C=CC=N2)C1,4.3703785,-5.3064704,0.91309804
2328,COC(=O)C1=CN=CC(CSCC2CCCS(=O)(=O)C2)=C1,3.9512234,-4.550435,0.21235661
2329,COCC(=O)NC1CN(C(=O)NCC2=CC=C(C3=N[NH]C(C)=N3)C=C2)C1,4.1766057,-4.113277,0.005158726
2330,CCOC(=O)C(NC(=O)C1CC12CCOC1=CC=CC=C12)C1CCCOC1,4.159901,-5.5953608,1.3213177
2331,CC1=CC=C(CN2CCC(CN(C)C(=O)C3=CC=C(N4C=NC5=CC=CC=C54)C=C3)C2)S1,4.0175076,-4.582114,0.7996305
2332,CC(NC1=NC=C(Br)C=C1C#N)C(=O)NCC1=CC=CO1,3.8252037,-4.1714,-0.44727597
2333,CC1=CC=C(CN2C=CC=C(NC(=O)N3CC(C4=NC(C5=CC=CC=C5)=NO4)C3)C2=O)C=C1,4.6019387,-4.619462,0.6497908
2334,CC(=O)NC1=CC=C(N(C)C(=O)NC2=CC=NN2C(C)CC(C)C)C=C1,4.525673,-4.801688,0.5881588
2335,CC(NC(=O)CCCS(=O)C1=CC=C(Br)C=C1)C1=CN(CC2CCC2)N=C1,4.404919,-5.1216555,0.60215825
2336,CC1=NC2=CC=CC=C2N1CC1=NN=C(COCC2=CC=NN2C)O1,4.5145817,-4.2767344,0.6722418
2337,CCC1=C(NC(=O)NCC(CO)CC2=CC=CO2)C=NN1C1=CC=CC=C1Cl,3.8771195,-4.551813,0.607147
2338,CS(=O)(=O)N1CCC(OCC(=O)OCC2=CC=CC3=C2OCCO3)CC1,3.788885,-4.80811,0.30849501
2339,CCN1N=NC=C1C(=O)NC1CC(CNC(=O)C2=C(Br)C=CO2)C1,3.8137324,-4.099037,-0.28695777
2340,COC(=O)C1=CC(C(=O)OC(C)C2=C(C)C=C(OC)C(C)=C2)=C(C)O1,4.157025,-3.6007822,0.79845417
2341,CCC(OC)C(=O)N1CCC2(CN(C(=O)C3=CC(Cl)=CC(Cl)=C3)C2)C1,4.1260915,-4.8757534,0.45684865
2342,CC1N(C(=O)NC2(C(F)(F)F)CC2)CCOC1(C)C,3.88711,-4.8985558,0.4028189
2343,CNC(=O)CN1CCCC1C1CCCCN1C(=O)C1=C(Br)OC=C1,4.494419,-4.530036,0.8835228
2344,CCC(C)CC(C)COC(=O)C(O)COC,3.5224972,-4.3879833,-0.5064342
2345,CN(CC1=N[NH]C(C2=CC=CC=C2)=C1)CC1=NC2=CC=C(Br)C=C2O1,4.178259,-4.5326304,0.188579
2346,CCOC1=CC=C(C(=O)CCC(=O)NC2=NN(C)C(C)=C2CN)C=C1OCC,4.4585304,-4.1784678,1.0945711
2347,COC1=CC2=C(CCN(C(=O)[C@H]3[C@H]4CCC[C@H]4CN3C(=O)OC(C)(C)C)CC2)C(OC)=C1OC,4.728363,-5.4250584,-0.24480751
2348,O=C(CC1CS(=O)(=O)C1)NCC1(NC(=O)C2=C[NH]C3=CC=CN=C23)CCC1,4.1791844,-4.8208895,0.786549
2349,CC1=CN=CC(C(=O)N[C@H]2C[C@H](NC(=O)C3=CC(F)=CC=C3F)C2)=C1,4.28439,-4.3170195,-0.15251067
2350,C[C@@H]1CS(=O)(=O)C[C@@H]1NC1=NC=NC=C1C#N,3.5966525,-4.0139484,-0.12010964
2351,CC1=N[NH]C(=O)C(C(=O)N2CCCC(N(CCO)CC3=NN=CN3C)C2)=C1C,5.0387335,-4.9332094,0.092866145
2352,CSC1=CC=C(CNCC2=CC3=N[NH]C=C3C=C2)C=C1Cl,4.100219,-4.4538784,0.13419306
2353,O=C(OC1CCCN(CC2=NC=CC=N2)C1)C1C2CC3=CC=CC=C3C21,4.106598,-4.950682,0.5884802
2354,CC(C)NC(=O)CCN1C(CN2CCCC2=O)=NN=C1N1CC(C)(C)OC[C@@H]1C,4.537139,-5.4651546,0.58328485
2355,CC(NS(=O)(=O)C1=CC2=NC(Cl)=NC=C2S1)C1CCCNC1,3.8779025,-4.1128483,0.5833723
2356,CC1=CC(NC(=O)C2=C(F)N3C=C(Br)C=CC3=N2)=C(C(=O)NCC(F)(F)F)C=C1F,4.261714,-4.71494,1.0250529
2357,COCCN1CC(CNCC(O)COC2=CC=C3C=C[NH]C3=C2)CC1=O,4.1245875,-4.5793858,0.22215775
2358,CCOC(=O)C1=CC(N(C)CC2(O)CCC2)=NC=C1Cl,4.1725125,-4.701623,0.30068335
2359,CC(NCCC1CC(OC(C)(C)C)C1)C1=CC=CC(S(=O)(=O)N2CCOCC2)=C1,4.4998465,-5.4023085,0.45873973
2360,CC1(C)OC2=C(SC=C2)[C@@H](NS(=O)(=O)C2=CC=C3CCS(=O)(=O)C3=C2)[C@@H]1O,3.911962,-5.02003,0.1401054
2361,CC1CC2=CC=C(F)C=C2CN1C1=NN=C(C(F)(F)F)S1,3.3915944,-4.232648,0.53265333
2362,O=C1CCC(COC2=CC=C(N3C=NC=N3)C=C2)CN1,3.6154678,-3.885001,-0.035878163
2363,O=C1CC2CCC(CN1)N2C(=O)NC1=NC=C(CC2=C(F)C=CC=C2F)S1,3.8830113,-4.639221,0.20545484
2364,CC1(C)OCC(CN(CC2=COC=C2)C2CC2)O1,3.913085,-4.441173,0.21730578
2365,CC1=C(CC(=O)N2CCC3(CCN(CC=C(Cl)Cl)CC3)C2)C=NN1C,4.2219367,-4.521781,0.67111653
2366,CN1C(C(NC(=O)NC2=NN(CC3=CC=CC=N3)C=C2)C2=CC=CC=C2)=NC2=CC=CC=C21,4.6316867,-4.721477,1.0868803
2367,CC(C(=O)OCC1=NC=CN1CC(F)(F)F)C1CN(C(=O)OC(C)(C)C)C1,3.8531938,-4.784961,-0.3642663
2368,CC1=CSC(C(=O)NCC(NC2=CC(C(C)C)=NC=N2)C2CC2)=C1,4.5423675,-4.391677,0.31284672
2369,CCCOC1=CC=CN=C1C(=O)NC1=CC=NC(OC(C)C)=C1,4.3637753,-4.8390903,0.31617883
2370,CC(C)CC1=CC(C(=O)NC2=CC=CC=C2CS(=O)(=O)C2=CC=CC=C2)=CC(O)=N1,4.4620585,-5.248711,0.6413735
2371,CC1=CC(C(C)(C)C)=CC(C)=C1CN1C=NC=CC1=O,4.1220493,-4.17501,0.3940006
2372,CC1=CC(COCC(=O)OCC(C)(C)CC#N)=NO1,3.8537054,-4.9604816,0.002797637
2373,CCC(C)C(=O)N1CC2=CC=CC=C2CC1C(=O)NC[C@H]1CCCN(C2CC2)[C@@H]1C1=CC=NN1C,5.402773,-5.806538,1.0195042
2374,O=C(OC1CCN(C2=CC=CC=C2)C1=O)[C@@H]1CC[C@H](C(=O)N2CCOCC2)O1,4.6157084,-5.1622696,0.5333163
2375,O=C(NCCC1OCCC2=CC=CC=C21)C1=CC(Br)=CN=C1OCC1CC1,4.5030894,-4.407961,0.24810392
2376,CCCN(C[C@@H]1CCO[C@H]1C1=CC=NN1C)C(C)C(=O)NC1=CC=CC=C1C,5.1113462,-5.5146723,0.9863691
2377,CC(OC1CCCC1)C(=O)N[C@H](C(=O)O)[C@@H](C)O,3.990788,-4.437297,0.23226386
2378,COC(=O)C1=CC=C2C=C(CCNC(=O)C3=CN(C4CC4)C(C)=CC3=O)OC2=C1,4.418233,-4.3029456,0.3543167
2379,CC(NC(=O)C1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1O)C(O)C1=CC=CC(F)=C1,4.54538,-4.9608808,0.9594076
2380,CS(=O)(=O)C1=CC=C(CNC(=O)CC2=NC(C3CCCCC3)=CS2)S1,4.0005407,-4.237688,0.032702837
2381,CCC1=NOC=C1CN1CCCCC1C1CCCN1,4.106716,-4.3326635,0.68251306
2382,CC1=C(C(=O)NC2=NC(CC3CC3)=NS2)SC(C2=C(C)ON=C2C)=N1,4.214646,-3.3206005,-0.14586508
2383,CC(C)C1=CC=CC2=C1CCN(C(C)C1=NC=CC(N)=N1)C2,4.5314126,-4.533103,0.6104601
2384,CC[C@H](COC)NCC1=CN=C(N(C)C)N=C1,4.031088,-3.5612118,-0.29238924
2385,CC(C)C(CNC(=O)CCN1C=C(Cl)C=N1)NC(=O)C1CC12CCC2,4.1599026,-5.524713,0.8121403
2386,O=C(CSC(F)(F)F)NCC[C@H](O)C(=O)O,4.0210195,-4.0759907,0.92159253
2387,COC1=CC=NC(OC)=C1C(=O)NCC1CCC(NC2=CC=C(C)N=N2)C1,3.8990343,-4.0047135,0.13787703
2388,CC(C)CC(C(=O)OC1CCOC2(CCOCC2)C1)C1=CC=C(Cl)C=C1,4.3752403,-4.9143353,1.1554056
2389,CCN(C(=O)C(C)N1CC[C@H]2[C@@H](C1)NC(=O)N2C(C)C)C1CCCCC1,4.487289,-5.117462,0.43245092
2390,CO[C@@H]1CN(C(C)C2=NC=C(C)O2)C[C@H]1NC(=O)C1=CSC2=CC(C)=CC=C12,4.5021944,-4.475892,0.66223556
2391,COCC1CCC(NC2=CC=C3C=CC=NC3=N2)CC1,3.7389674,-3.8109312,0.07575344
2392,CC(NC(=O)C1=CC=C(OC(F)(F)F)C(Cl)=C1)C1(C(=O)O)CCOCC1,4.401264,-5.0578446,1.0972586
2393,C[C@H](CC1=CC=CC=C1)C(=O)N(C)CC(O)CNC(=O)[C@H]1CC[C@H](C)CC1,4.602338,-4.973532,0.28729275
2394,CC1C(OC(=O)CCN2C=CC3=CC=CC=C32)CC(=O)N1C,4.24479,-4.295799,0.82352626
2395,CC1=C(C2=NN=C(N(CC3=CC=CS3)C(C)C)N2C)OC(O)=N1,4.4884524,-3.9516997,0.818897
2396,COC(C)(C(=O)OC1CC(C)(C)OC1(C)C)C1=CC=CC=C1F,4.1988964,-5.324565,-0.21192035
2397,CCN(CC1CCN(C(=O)C2CCN(C)C(=O)C2)CC1)CC1CC(C)(C)C1,3.5221891,-5.365349,0.40375003
2398,CCN(C(=O)NC1CN(C)C2(CCOCC2)C1)C(C)CS(=O)(=O)CC,4.3463078,-5.6137877,0.902666
2399,COC1=CC=CC(C(F)CN(C)CC2COC(C)(C)OC2)=C1,3.8469887,-4.57917,0.46939448
2400,CC1OCCCC1C1=NC(C(C)(C)C2=CC=C(OC(F)(F)F)C=C2)=NO1,4.2010593,-4.9987946,0.676726
2401,O=C(CCNC1CCCC=C1Br)OCC1=CC=CC=C1,4.2199774,-4.841028,0.5211655
2402,CN1CCN(CC2=NC(C3CC3)=CS2)C2=CC=C(Br)C=C21,3.7668917,-3.6294098,-0.4704919
2403,CCCCC(C)(F)C(=O)NCC1(C)CCN(C(=O)C(C)N2C=NC=N2)CC1,4.7702665,-5.0529037,0.71520257
2404,CC1(C)OC2=CC=C(C(=O)NCC(C)(C)C3=CC=CC=C3Br)C=C2O1,3.9216456,-4.9108315,0.621502
2405,COC(=O)C1=C(COC(=O)CC(OC)C(F)(F)F)C=CS1,3.44321,-4.1850634,0.8473981
2406,CCCN(C(=O)C1=CC2=C(CCCC2)[NH]1)C1CCN(C(C)C(=O)NC2CC2)C1,4.4067874,-5.180336,0.42799217
2407,COCC1(C(=O)OC(C)(C)C)CCCN(C(=O)C(NC(=O)OC(C)(C)C)C2=CC(C)=CC(C)=C2)C1,4.4538503,-5.5625563,0.58148634
2408,CN(C(=O)C1=CC(OC2=CC=CC=C2)=CC=C1O)C1=CC=C2C=C[NH]C2=C1,4.4635615,-4.466362,0.590802
2409,CC1=CC2=C(C=C1C)OC(CNC1=CN=C3C(=C1)C(C)=NN3C)=C2,4.202757,-3.2415617,0.057910476
2410,COC1=CC=C(C(C)N(C)C2=NN=C(C3=CC=C[NH]3)N2CCCN2CCCOC(C)C2)C=C1,5.08984,-5.0406165,1.0700033
2411,CCNC(=O)CCCC(=O)NC1CCCN(C(=O)C2=NC=C(OC)C=N2)C1,4.2319207,-4.7561636,0.6085194
2412,CC(=O)C1=CC=C(S(=O)(=O)NCCC(=O)N(C)C2=CN(C)N=C2)C=C1,3.9728408,-4.797397,0.6690288
2413,O=S(=O)(NCCN1CCN(CC2=CC(F)=C(C(F)(F)F)C=C2F)CC1)C1=CC=CC=C1,3.639997,-4.763521,0.7817846
2414,CCCOC1=CC(C)=CC=C1CNC(=O)CC1CCN(S(C)(=O)=O)CC1,3.8707957,-4.6959004,-0.48085544
2415,CS(=O)(=O)C1=CC=C(NC(=O)CCCN2C=CN=C2)C=C1C(F)F,3.8207839,-4.86748,0.20879127
2416,CCC1CC(C)CN1C(=O)NCC1CCCS1,3.7019172,-4.2764564,0.2761719
2417,CC(C)(C)C1=NN2C(=O)N(CC3=CC=C(C4=NC=CO4)C=C3F)C=NC2=C1,4.1967907,-4.4979954,0.16504976
2418,CC1=CC=CC2=CC(C(=O)NC3=CC(O)=CC(Br)=C3)=CN=C12,4.1844883,-3.956668,-0.02681702
2419,CCC(NCCN1C=C(C)C=N1)C1CC1C,3.546448,-4.520093,-0.5264263
2420,CN(C(=O)C1=CSC(CCNC(=O)OC(C)(C)C)=N1)C1=CC=CC2=C1[NH]C=C2,4.51901,-4.43268,0.5209829
2421,CCNS(=O)(=O)C1=CC=C2CCN(C(=O)C3(OC(C)C)CCOC3)C2=C1,4.3010864,-4.7099304,1.0842425
2422,O=C(CC1(CC(=O)N2CCOCC2)CCCC1)NC1=NC(O)=C2CCCCC2=N1,4.083954,-5.0306773,1.1074109
