,SMILES,esol,logD,bace
4395,CC1=CC(C(CN(C)C)NC(=O)CCC2=NC3=CC(Br)=CC=C3S2)=CC=C1,-5.1044044,0.1111531,4.399446
4396,CCCC1CCCC1C(=O)OCC(OC)C1CCOCC1,-4.1984286,-0.44875613,3.9238863
4397,CCCN1C(=O)N(CCC(=O)OCCC2=CC(C(C)=O)=CC=C2O)C2=CC=CC=C21,-4.7721133,0.66223204,4.6829376
4398,CC(C)COC1=CC=C(CC(=O)NCCN2CC[C@@H](O)C2)C=C1,-5.216444,-0.023272213,4.2417107
4399,CN1N=CC(Cl)=C1C(=O)OC(C1=CC=CC=N1)C(F)(F)F,-4.0993676,1.3873842,3.8903568
4400,CCC(NC(C)C(=O)N1C2=CC=CC=C2CCC1C)C1=NN=C2CCCCCN21,-4.7300606,0.25590274,4.3152122
4401,CC(C)CN1CCCC1C(=O)N1CC2(CCN(CCC=CC3=CC=CC=C3)C2)C1,-4.62929,0.56842935,5.0661254
4402,COC(=O)C(C)C(NC(=O)C(CC(C)(C)C)N(C)C(=O)OC(C)(C)C)C1=CC=CC=C1,-4.6044736,0.7985102,4.8121204
4403,CC(C)C1=NC(Cl)=CC(N(C)CC(C)C2CCCCC2)=N1,-4.3793583,-0.5900815,3.7939563
4404,COC1=CC=C(C(=O)NC2=CC=C(C(=O)NCC3=C(C)N=C4C=CC=CN34)S2)C=C1,-5.025588,0.97669095,4.732175
4405,CC(C)NS(=O)(=O)CCNC(=O)NCC(O)CC1=CC=CC=C1F,-4.3654995,1.448533,4.2060976
4406,FC(F)(F)C1=CC=C(CNCC2=C(Br)SC=C2)S1,-4.0340643,0.7180318,3.891302
4407,NC(=O)[C@@H]1CC[C@H](CCC(=O)OC(C(F)F)C2CCCO2)O1,-4.170583,-0.08354818,3.8954368
4408,O=C(COC(=O)C1=CC=C2C=CCCC2=C1)NCC(=O)NC1=CC=C(F)C(F)=C1,-4.9503927,0.33396092,4.629045
4409,CNC(=O)C1=NN(C)C=C1NC(=O)C1=CC(Br)=C(OC)C(OC)=C1,-4.4718204,0.7752355,3.650317
4410,CS(=O)(=O)C1=CC=CC(S(=O)(=O)NCC(=O)NCC(C2=CC=CC=C2)C2CC2)=C1,-4.295992,1.612947,4.8216414
4411,CC(C(=O)N(C)C)S(=O)(=O)NC1=NC=C(C2=CC=C(Br)C=C2)S1,-4.3937173,0.8247692,3.8591707
4412,CCC1=NOC(CNC2CCCC3=CC(F)=CC=C32)C1,-4.8984976,0.24747041,4.199256
4413,O=C(CSC1=CC=C(Br)C=C1)OC1CCN(C2=CC=CC=C2)C1=O,-4.444132,0.13310012,4.555203
4414,CNC(=O)C1(NC(=O)C2=CC(Br)=CC3=C2[NH]N=N3)CCCCC1,-4.403803,0.037818525,4.024122
4415,CN(C)CC1(C(=O)NC2CC23CCN(CC2=NC(C(F)F)=NO2)CC3)CC1,-4.586778,0.6874216,3.9508104
4416,C1=CN(CC2CC3CCCC3O2)C=N1,-3.6797318,-0.7312039,3.7803802
4417,CC1=NN(C)C(C)=C1OCC(=O)NC1=CC=CC(C(=O)OCC2CCCN2)=C1,-4.6883516,0.09910638,4.8915925
4418,CCN(CC1=CC=C(OC)C=C1OC)C(=O)N[C@@H](CC(C)C)CN1CCCC1,-5.0138035,0.34744856,4.3438063
4419,FC(F)CN1C=C(CN2CCN(CC3=NC=C[NH]3)CC2)C=N1,-4.576828,0.5666637,4.699075
4420,CC1N(CC2=NN=C(C3=CC=CC=C3)S2)C2=CC=CC=C2C1(C)C,-3.9471931,0.7813225,4.042265
4421,CCNC1=NC(C(=O)NC2=CC=C(C3=NN=C[NH]3)C=C2)=CS1,-4.688122,-0.001132216,4.3705554
4422,CC1CCC(C(C)C)C(NC(=O)NC2=NC(C3=CC=C(F)C=C3)=NS2)C1,-4.9556503,-0.008915152,4.211897
4423,O=C(NC1=CC=C(OC2CCCC2)N=C1)N(CCO)CCC1=CC=CC=C1,-5.004522,-0.06984832,4.6203346
4424,O=C(CCCS(=O)(=O)N1CCCC1)NC12CCC(C(F)(F)F)(CC1)CC2,-4.461751,1.4798787,3.8414865
4425,CC1=C(CNC2=NC3=CC=CC=C3N2C)C=C(C(C)(C)C)O1,-4.220105,0.5867312,4.0842276
4426,CC1=NC(NCCC2=CC3=CC=CC=C3[NH]2)=C2C=C[NH]C2=N1,-4.1355486,0.45578817,4.4420886
4427,O=C(NC1CCN(C2CCCCC2O)CC1)N1CCN(CC2CCCO2)CC1,-4.8975267,0.13380626,4.4163055
4428,CC1=CSC(C2=CC(C(=O)OC(C)C(=O)NCCC3=CC=C(F)C=C3)=CC=C2)=N1,-4.7184653,0.4856244,4.7400208
4429,CC(C)C1=CC(C2=NC(CCCC3=CC=CC=C3)=NO2)=NO1,-4.2163606,-0.70016056,4.4041557
4430,CCC1=C(C(=O)N2CCC3(CC2)CC(N)C2=CC=CC=C2O3)C2=CC=CC=C2O1,-4.839667,1.0356704,4.766514
4431,CC(C)OC1=CC(C(=O)N(C)CCN2CCCC2)=CC=C1Br,-4.628703,-0.25544196,4.249052
4432,CC(CC1=CC=C(O)C=C1)NC1=CC=CC2=CC=NC=C12,-4.342624,-0.07591843,4.2541294
4433,C[C@@H]1CCCN(C(=O)CNC(=O)NCC2=CC=C(Cl)C=C2)[C@@H]1CCCN,-4.8074303,0.05629197,4.627451
4434,CC(C)(C)OC(=O)NCC1=CC(O)=NC(CNC(=O)C2=CC3=C(C=CS3)N2CC(F)(F)F)=N1,-4.882489,1.4713054,4.5413666
4435,CCC(CC(=O)NC1=CC(C)=NN1CC(=O)O)C1CC1,-4.7916145,0.124424554,3.730343
4436,CC1=C(C(=O)N(C)C)OC=C1S(=O)(=O)N1C2=CC=CC=C2CCC1C(C)C,-4.1546316,1.6058915,4.0208864
4437,COC1=CC=CN=C1CC(=O)N1CC(C2CC2)C1C1CC1,-3.9257536,0.6218648,3.9601512
4438,COC1=CC(NC(=O)NCC2(O)CCC3=CC(F)=CC=C32)=CC=C1OCCN(C)C,-5.1110406,0.5376493,4.3949666
4439,CC1=C(C(=O)OC(C)C2=CC=C(CC(C)C)C=C2)C=CC2=CN=CN12,-4.212092,0.49045935,4.5224333
4440,COC(CNC(C)C1=CN(C2CC2)N=C1)C1=CC=C(F)C=C1,-4.9101915,0.41454294,4.184032
4441,CC(C)OC(=O)CCNC(CC(C)(C)C)C1=CC=CC=C1,-4.042412,-0.25014213,4.6677747
4442,CC1CCCN(S(=O)(=O)C2=CC=C(NCC3=CC=C4C(=C3)CCC(=O)N4C)C=C2)C1,-5.2003345,1.2110019,4.3606844
4443,COCCN(CC1=CC=C(C)C(C)=C1)CC1=NN=C(N(C)C)O1,-4.554082,-0.53013515,4.1438446
4444,CC1=CC(C)=C(C)C(OCCC(=O)NC2=CC(C#N)=CC=C2OC(F)F)=C1,-4.6991434,0.04062972,4.555545
4445,COC1(C)CC(NCC(CN(C)CC2=CC=CC=C2)C2=CC=CC=C2)C1(C)C,-4.5820594,1.3794777,4.7008257
4446,COCCN(CCNC(=O)C12CCC(CC1)C2)C(=O)C1=CC2=CC=C(C)C=C2[NH]1,-5.25422,0.4779279,4.7329884
4447,CC1=NN=C(C(C)NC(=O)NCC2=CC=C(S(C)(=O)=O)C(C(F)(F)F)=C2)[NH]1,-4.6884556,1.9424834,3.9771154
4448,C=C(Br)CN(CC1=CC=C(Cl)C=C1)C(=O)C(CC1=CC=CC=C1)OC,-4.70905,0.59565026,4.630514
4449,CC(=O)N1CCC(NC2=CC(F)=CC(N3CCCC3)=C2)C2=CC=CC=C2C1,-4.858914,-0.15427914,4.555123
4450,CN1C=C(CNS(=O)(=O)N=S2(=O)CCCC2)C(C(F)(F)F)=N1,-4.406269,1.854347,3.0373077
4451,CC1=NOC(CCCN2C=NC3=C(C(F)(F)F)C=CC=C3C2=O)=N1,-4.564985,0.60027736,3.9493005
4452,CCNC(=O)C1=CC(NC(=O)NCCC2CSC3=CC=CC=C3O2)=C(C)S1,-5.0079565,-0.30906525,4.2905855
4453,CC(C)C1=NC(NCC2CC(C)N(C(=O)C3=NN(C)N=C3)C2)=CC(C(C)(C)C)=N1,-4.951926,1.2306995,3.8949056
4454,CC1=CC(F)=CC=C1N1C=C(C(=O)NC2=C(F)C=CC=C2C(=O)OCC2=CC=CC=C2)N=N1,-4.8448467,0.5395089,5.073211
4455,CC(CC#N)N(C)C(=O)C1CC2CC(O)CC(C2)C1,-4.775711,0.33815023,3.6782742
4456,CC1=CC=C(C(=O)NC2C3CCOC3C23CCC3)C=C1NC(=O)NC1=CC=CC=C1,-4.891651,-0.2848176,4.723154
4457,COC(=O)C1(CN(CC2=C(C)ON=C2C)CC2=C(C)ON=C2C)CC1,-5.137969,1.0249907,3.6258295
4458,CC(OC(=O)C1=CC=C2C(=C1)CCCN2S(C)(=O)=O)C(=O)N1CCN(C2=NC=CC=N2)CC1,-4.2581935,1.0049624,4.605424
4459,COC(=O)C1=C(C(C)(C)C)N=C(NC(=O)C2CCSC3=CC=CC=C32)S1,-4.2469306,0.07336221,4.108804
4460,CCOC(=O)C1=CC=C(F)C(CNC(C(=O)NC)C2=CC=CC=C2)=C1,-4.4162407,0.15652975,4.4507437
4461,CC1(C)CC(NCCC2CCCO2)C2=CC=CC=C21,-3.6612942,-0.386331,4.1666403
4462,CC(C)C1CC(NC2=CN(CC(=O)N(C)C)N=C2)C2=CC=CC=C21,-4.3568134,0.7264332,4.522544
4463,CCN1C(CN2C(=O)NC3C4CCC(C4)C3C2=O)=NC2=CC=CC=C21,-4.3398275,0.55214083,4.2355685
4464,CC1=NC2=C(C(=O)NCC3(O)CCN(CC4=CC=CC=C4)C3)C(C)=NN2C(C)=C1,-4.418311,0.6094511,4.7792397
4465,CCNC(=O)CN(CCO)C1CCN(C(=O)CN2C=NN=N2)CC1,-4.542693,0.6437541,4.388665
4466,COC1=CC(C(CNC2=NC(N(C)C)=CC(C(F)(F)F)=N2)OC)=CC=C1,-4.0433855,0.6773606,4.425176
4467,COC(=O)C1=CN=C(CNC(=O)NC(CN2C=CC=CC2=O)C2=CC=CC=C2)S1,-4.7687044,0.694638,4.824519
4468,CC1(C)CCN(C2=CC=C(Cl)C=N2)CCS1,-3.869054,0.011259917,4.049615
4469,CC1COCCC1C(=O)N(C)CCCN(C)C(=O)C1=CN(C2=CC=NC=C2)N=C1,-4.7888813,0.117611386,4.8027263
4470,CN1N=CC(Cl)=C1C(=O)N1CCC(C2CCCCN2C(=O)CCC2CC2)C1,-5.0509777,0.1663402,4.4099293
4471,COC1=CC=C(F)C(C(=O)NCCN2CCN(C3=NC=CC=N3)CC2)=C1OC,-4.70695,0.28031453,4.909625
4472,CC[C@@H](NCC1=CC=C(C#N)O1)C(=O)N(C)C,-4.2627573,0.29845163,3.9820576
4473,CC(C)C1=CC=C(CN2N=CC=C2NC(=O)NC(C)C2CCCN(C3CCC3)C2)C=C1,-4.675708,0.13343397,4.7464476
4474,CC(CNC1=NC(C(F)(F)F)=NS1)N(C)C(=O)C1=CC2=CN=CC=C2[NH]1,-4.133527,1.1339958,4.110595
4475,COC(CC(C)C)C(=O)NC[C@]12CCC[C@H]1CN(C(=O)C1(C(F)(F)F)CCC1)C2,-4.540806,0.941573,4.1087885
4476,CC(C)(CC1=NC(CCC2=CC=CC=C2)=NO1)C(F)(F)F,-3.7393804,0.8630816,4.436036
4477,CC(CC1=CSC=C1)NC(=O)C1=CC(Br)=CC(N2CCCC2)=C1,-4.815399,-0.87650853,4.3285084
4478,CCOC1=CC=C(NC(=O)NCCC2(O)C(=O)NC3=CC=CC=C32)C2=NC=CC=C12,-4.753617,1.0373983,4.343882
4479,CCN1C=C(CNCC2=C3OC(F)(F)OC3=CC=C2)C(C2CC2)=N1,-4.4114866,0.80174536,4.0937033
4480,C=C=CCNC(=O)C1=CC=C(C(F)(F)F)C(=O)[NH]1,-4.418024,0.6895289,2.957711
4481,CC(OC(=O)C(CC(F)F)NC(=O)OC(C)(C)C)C1=NC2=CC(Cl)=CC=C2[NH]1,-5.2004824,1.1721891,4.030224
4482,CCC1CC(NCCN2N=NC3=CC=CC=C32)CCO1,-4.5202427,-0.59956217,4.2170224
4483,NC(CNC(=O)N1CCN2CCC1CC2)C1CC1,-4.499405,0.88205796,3.7014322
4484,CC1=NN(C)C(C)=C1C(C)C(=O)N[C@H]1C[C@@H](NC(=O)C2(C3=CC=CC=N3)CC2)C1,-4.5278797,1.1308632,4.0871186
4485,CNC(=O)CNC(=O)C1=CC=CC(NC(=O)C2=CC=NC(N3CCCCC3)=N2)=C1,-5.0191584,-0.048673537,4.7542353
4486,CCC1=C(C(=O)N2CCC3=C(C2)SC(C2=CC=CC=C2)=N3)CCCO1,-4.481762,0.24155661,4.373351
4487,CCC(OC)C(=O)NC(C)CCNC(=O)C1=C(C)[NH]C2=CC=CC=C12,-4.690176,0.40137497,4.198975
4488,O=C1CCC2=C(C=C(F)C(C(=O)NC3=CC(C4CC4)=C(C(=O)O)S3)=C2)N1,-5.106345,0.17816427,3.6619365
4489,CCCC(CCC)C(=O)N1CCC(N(CCO)C(=O)C(C)(F)F)CC1,-4.5407662,1.0835714,3.6832213
4490,COC1=CC=CC2=C1OCC(NC(=O)N1C[C@@H](NC(=O)OC(C)(C)C)[C@H](C3=CN(C)N=C3)C1)C2,-5.235317,0.96237165,4.9662347
4491,CC(CNCC1=C(Cl)N=C(N(C)C)S1)N1C[C@H](C)O[C@H](C)C1,-5.0361423,-0.04937878,3.744558
4492,CCCC(NC1=NC2=CC=C(Br)C=C2N=C1)C(O)C1=CC=CC=C1,-4.6444016,0.035919044,4.2961955
4493,CS(=O)(=O)C1(CNC(=O)N(CCN)CCO)CCCCC1,-4.1990256,0.91671157,3.7343771
4494,CC(C)(C)C1=NN=C(N2CCOC(CN3C=CC=N3)C2)N1CC1(O)CCSC1,-4.0378966,-0.003418829,4.016556
4495,CC(C)N(CC1=CC=C(F)C=C1)C1=NN=C(C(C)(C)C)N1CC1(N(C)C)CCSC1,-4.414924,0.121710636,4.5259733
4496,O=C(OCC1=CC(OC(F)F)=CC=C1)C1=CN=C2N=CC(Br)=CC2=C1,-4.785694,0.16403875,4.7874384
4497,CC1=NN(C2=CC=CC=C2)C=C1NC(=O)C1=CC=C(NC(=O)C2=CC(F)=CC(F)=C2)C=C1O,-5.296659,0.40595278,4.9329596
4498,CN1C(=O)[NH]C(=O)C2=CC(C(=O)OC3CN(C(=O)OCC4=CC=CC=C4)C3)=CN=C21,-4.8869534,0.2951637,4.7577696
4499,CCCCC(=O)N1CCCC1CN(C)C(C)C1=NC=C(Br)C=N1,-4.6925735,-0.36568984,4.1068907
4500,CN1C(=O)OC2=C(NC(=O)N3CCC(C(=O)NCCC4=CC=CS4)CC3)C=CC=C21,-4.8436775,0.53701776,4.710058
4501,CSC1=NC(=O)C=C(CNC(=O)NCC2=CN=C(C)C=C2C)[NH]1,-5.2886114,0.58056957,4.1400995
4502,C(NC1=NC(CC2CC2)=NS1)C1=NN=C(C2CC2)O1,-4.566592,0.3477597,3.5738816
4503,CC1CN(CC2=CSC(NC(=O)N3CCN4C(=CC5=C4C=CC=C5Cl)C3)=N2)CC(C)O1,-5.8020506,0.7813089,4.678559
4504,O=C(CN1CC(CNC(=O)C2=CC=C3N=CC=CC3=C2)C1)NC(=O)NC1CC1,-4.981369,0.3546317,4.664092
4505,CSC1=CC=C(Br)C=C1CCNC1=NC=NC2=C1C=NN2C(C)(C)C,-4.4222198,0.4599488,4.4983997
4506,COC(=O)C1(C2=CC=CC=C2)CCN(CC2=C(Br)N=C(C)[NH]2)C1,-4.3890047,0.8463952,4.092478
4507,NCCC(NC(=O)C1CCN(C(=O)NC2CC2)CC1)C(F)F,-4.5233917,0.79472804,3.8102334
4508,COC(=O)C1=CC=CC=C1COC1=CC=CC(OC(F)F)=C1,-4.009452,0.70456785,4.61949
4509,CC(C)(NC(=O)NC1=CC=C(S(=O)C(F)(F)F)C=C1)C1CCCCC1,-4.262307,0.5067202,4.297247
4510,CN1C(N2CCCC2CC(=O)C2=CC=C(F)C=C2)=C(C#N)C(=O)N(C)C1=O,-4.625807,1.1248966,4.4758644
4511,ClC1=CC=C(N2N=CC(CNCC3=CC=C(C4=CC=CO4)C=C3)=N2)C=C1,-5.03076,0.3635392,4.74841
4512,O=C1NCCC1N1N=NN=C1N1CCC2=C(C=NN2C2=CC=CC=C2)C1,-4.5739326,-0.12279042,4.4498615
4513,CC(C)C1=CC=C(C(=O)N2CC(NC(=O)C(C)(C)C3=CC=C(F)C=C3)C2)C=N1,-4.8519907,1.167381,3.939045
4514,COCC1(O)CN(C(=O)C2CC(=O)C3=CC=CC=C32)C1,-3.6376295,0.90333205,3.8385777
4515,NC(C(=O)NC1CC12CCNCC2)C1=CC=CC(C(F)(F)F)=C1,-4.1615067,0.73915213,4.2602835
4516,CN(CC(=O)N1CC(N2CCN(C(=O)C3=COC=N3)CC2)C1)CC1=CC=CC=C1,-4.2010045,0.33668986,5.2038746
4517,CCC(COC)NC1=CC(C)=CC=C1N1C=C(C)C=N1,-4.7374487,0.22871456,3.7774274
4518,COCCC(=O)COC(=O)C1=CC=C(C#N)S1,-4.1911755,-0.43941763,3.7409937
4519,O=C(NCC(CO)CC1CCCC1)NC1=CC=CC(SC(F)F)=C1,-5.0465345,-0.103684984,4.685134
4520,CCOC1=CC=C(C(C)=O)C=C1CN(CC1=NN=C(C)O1)C(C)(C)C,-4.2969866,1.2481761,3.989771
4521,CC(C)N1N=CN=C1COC(=O)C1=NSN=C1,-2.757273,0.2598867,4.023984
4522,COC(=O)C1=CC(C2CCN(C3=CC(N)=NC=C3Cl)CC2)=NO1,-4.729793,0.26256672,3.7540944
4523,CC1=CC=C(C(O)CNCC2N(C)CCCC2(C)C)C=C1,-4.0304246,-0.23917225,4.2996845
4524,O=C(NCC1CCN(C(=O)[C@H]2CC[C@H](C3CCC3)CC2)C1)C1=CCCC1,-5.1484585,0.18683156,4.5881705
4525,CC1CCN(C(=O)C2CN(C)CC2C(F)(F)F)CC12CCC2,-4.9643946,0.5845537,3.6438587
4526,CCN1C=NC(NC(=O)CSC2=CC=C(F)C(F)=C2)=N1,-4.938553,-0.2033988,3.8985605
4527,CCCC1=CC=C(C(=O)N2C[C@@H]3CN(C4=CC(C)=NC(CO)=N4)C[C@@H]3C2)S1,-5.137974,0.22917143,4.187705
4528,CNC1=CC=C(C)C=C1CN1CCOC(C2=CC=CC3=CC=CC=C23)C1,-5.249357,0.20128319,4.680433
4529,COC1=CC=CC=C1OC(C)CNC(=O)NCC1=CC=C(C(F)(F)F)C=C1Cl,-4.841838,1.6277415,4.3504486
4530,CCOC(=O)C1=CC2=CC(NC(C)C(=O)NC3=CC=C(OC)C=C3OC)=CC=C2S1,-5.0385594,0.39197776,4.3022346
4531,CN(C(=O)C1CCCC2=CC=NN21)C(C)(C)C1=CC=C2OCOC2=C1,-3.9477627,0.5222928,4.0000844
4532,CCNC(=O)C(C)(C)CN1C(C(=O)NC(C)C)=NN=C1N1CCN(CC2=CN3C=CC=CC3=N2)CC1,-4.771619,0.82096714,4.7210464
4533,O=C1CN(C(=O)C2=CC=CC=C2OC2=CC=CN=C2)CN1CC1=CC=CC=C1,-4.2615123,0.5710575,4.8567944
4534,O=S(CCOC1CC1)CC1=NN(C2=CC=CC=C2)C=C1,-4.3817663,0.08089409,4.630634
4535,CC1=C(S(=O)(=O)NCC(C2=CC=C(CC(C)C)C=C2)N(C)C)C=NN1C1=CC=CC=N1,-3.8741899,1.6540906,4.5873356
4536,CCCC(=O)N1CSCC1C(=O)NC1=CC=CC(C2=CC=CC(OCC)=C2)=N1,-4.9087353,0.14400437,4.6281214
4537,CCC1=NOC=C1CN1CCC(C2=NN=C(C)S2)CC1,-4.2871094,0.30470118,4.188309
4538,FC(F)C1=CC(NC2COCC3=CC=CC=C32)=CC=N1,-3.6414888,-0.17906782,4.534518
4539,CC(C)OC1=CC=C2C=CC=CC2=C1CNS(=O)(=O)C1CN(C(=O)C2=CC(Cl)=CC=C2)C1,-4.4530907,1.4381196,4.6871805
4540,CCOC1=CC=CC(CN(CCO)C(=O)C2CSC(C3=CC=CC=C3O)=N2)=C1,-5.2344847,0.47768137,4.6139736
4541,CC1OC2=CC=C(C3=CC(N)=NC=N3)C=C2NC1=O,-3.7945578,0.08497087,3.8985012
4542,CC(C)N1C2CCC1CN(C(=O)NC1=CN(CC3CC3)N=C1)CC2,-4.233267,1.1408658,4.0043955
4543,CN(C1CCN(CC2CCCCC2(F)F)CC1)S(C)(=O)=O,-3.5650184,0.020239804,3.541945
4544,O=C(CCCN1C=CC=N1)N1C[C@H]2CCN(C(=O)C3=CC(Cl)=NO3)C[C@H]2C1,-4.6495733,0.08300135,4.2757597
4545,CC1=CC=CC(C2=NN=C3CCC(C(=O)N4CCOC5=NC=C(Br)C=C54)CN32)=C1,-5.169467,0.35686317,4.541971
4546,C[C@@H]1CS(=O)(=O)C[C@@H]1NC(=O)CN1N=C(C(F)F)C=C1C(F)F,-4.1254835,0.9008215,3.860414
4547,CCOC1=CC=C(NC(=O)C2CCCCCC(=O)C2)N=C1C,-4.888197,-0.46171305,3.784801
4548,COC(=O)C(C)(C)CCOC(=O)CN(C)C(=O)C(C)N1C=CC=N1,-3.6732426,1.2221375,4.0653744
4549,CC1=NOC(C2CN(C(=O)C3=NC(=O)[NH][NH]3)C2)=N1,-4.455326,0.13841876,3.0086484
4550,CCC1=NN=CN1CCNC(=O)NCC1=CC=C(N(C)S(C)(=O)=O)C=C1,-4.131035,1.2354496,4.29283
4551,COC(C)(C)C(C)NC1=CC2=NSN=C2C=C1,-3.5697083,0.27901658,3.9572847
4552,CCOC(=O)C1=C(NC(=O)C2=CC=C3C(=C2)N=C(C)N3CC2=CSC=C2)C(C#N)=CN1CCOC,-4.8162136,-0.058501687,4.890295
4553,OCCC1CCCN1C1=CC=NC2=C(Cl)C=CC=C12,-4.228228,-0.32305023,4.0044336
4554,CSC1=NC2=CC=CC=C2C(C)=C1NC(=O)C1=CC=NC(OC(F)F)=C1,-4.357504,0.5738885,4.5419903
4555,CC(C)(C)OC(=O)NC1=CC=CC2=C1CCN(C(=O)C1=NN(C3=CC=CC(Cl)=C3)C=C1O)C2,-5.1477547,0.97337204,5.145112
4556,COCC1(CC(=O)N(CCCN(C)C)C2CCS(=O)(=O)C2)CC1,-3.8461123,0.60026914,3.8279533
4557,CN(CCN(CC(F)(F)F)C(=O)C1=CC=C(N2C=NC3=CC=CC=C32)C=C1)C(=O)OC(C)(C)C,-4.384598,1.2011087,4.9517136
4558,CC1=CC=C2N=CC(NCC3=NN([C@H]4C[C@H](C(=O)O)C4)C=C3)=CC2=C1,-5.1110396,0.7068819,4.0429187
4559,CC(CSC1=CC=CC=C1)N(C)CC1=CC=C(N2C=CC=N2)N=C1,-4.492432,-0.044626977,4.467866
4560,CN(C(=O)C1=CC=C2C=NC=CC2=C1)C1CC(NC(=O)C2=CCCCCC2)C1,-4.196913,-0.2529188,4.5781417
4561,CSC1=CC=C(N(C)CC2=CC(C#N)=CC=C2Br)C=C1,-4.6903353,-0.8473525,4.036007
4562,CSC1=CC(Br)=CC=C1CN1CCCC12CCN(C)CC2,-4.875351,0.14087704,4.3178062
4563,CCOC(=O)C(C)(CNC(=O)NC1=NOC(C2=CC=CC(Cl)=C2)=C1)C1=CC=CC=C1,-4.9109874,1.2517232,4.5316052
4564,CC1=C(C)C=C2C(=C1)N=CN2CC(O)CN[C@@H]1CCC(=O)N[C@H]1C1CCN(C(=O)OC(C)(C)C)CC1,-5.493743,1.3023967,4.7551737
4565,CC1=CC=C(C2=NOC(C(C)NS(=O)(=O)CC3CCCC(F)(F)C3)=N2)C=C1F,-4.777933,1.067447,4.3337827
4566,CN1C=CC=C1C(=O)COC(=O)C1=CC2=CC=CC=C2C=C1OC(F)F,-4.3016586,0.79950416,4.6765504
4567,CC1=C(C(=O)NC(C)(C)CC(=O)OC(C)(C)C)SC(C2CC2)=N1,-4.6202297,0.7769738,3.3390841
4568,COCC1=NN=C(C2=CC=CC(C(=O)N(CCC3=CC=C(C)C=C3)CC3=CC=CO3)=C2)O1,-5.033333,0.16470882,4.8556585
4569,CCCNC(=O)C1CCCN(C(=O)C(C)(C)C2=CC=C(Br)C(C)=C2)C1,-4.380369,0.42498633,3.7164762
4570,OC1=CC=C(CN(CC2=NN(C(F)F)C=C2)CC2=CC=CO2)C=C1,-4.0827417,0.023142014,4.592183
4571,COC1CCN(S(=O)(=O)NC2CCC3=CC(C#N)=CC=C32)CC1,-4.834385,1.23643,4.2768283
4572,CC1=CC=C(NS(C)(=O)=O)C=C1C1=CC=CC(C2=CCNCC2)=C1,-4.46344,1.363029,4.4930863
4573,CCCN(CCNC(=O)[C@@H]1C[C@@H]2C[C@@H]2C1)C(=O)C1=CC=C(N2C=CC=N2)C=C1,-4.7505875,0.3365374,4.4982076
4574,CSCC1CCC(N2C(=O)N[C@@H]3CCC[C@@H]3C2=O)CC1,-4.2616987,0.14595672,3.7828817
4575,CC1=C(CN2CCC2C2=CC=C(Cl)C=C2)N=C[NH]1,-4.1201973,0.5375288,4.254366
4576,CCC(C)(CC)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)CCC(C)(F)F,-4.375499,0.80094504,3.6685004
4577,CCS(=O)(=O)CC(C)N(C)C1=NN=C(C2CCC2)N1CC1CCN2C=CN=C2C1,-4.575219,0.44009486,4.273448
4578,COC1=CC=CC=C1C(=O)CNC(=O)C1=C(C)ON=C1C1=CC=CC=C1C,-4.336953,0.4520202,4.413306
4579,COC(=O)C1=CC(S(=O)(=O)N2CCSC(C(F)(F)F)C2)=C(C)O1,-4.280512,0.41470194,3.338519
4580,CCC1=CC(C)=NC(N(CC)CCNC(=O)C2=C3C=NC=CN3N=C2)=N1,-4.7261896,0.59783524,4.4372544
4581,CN(C)C1=CC=C(C2=CN=CC(C(=O)NCCC3=NN=C4C(=O)N(C)C=CN34)=C2)C=C1,-5.087317,0.71239895,4.897937
4582,CCC1=CC=C(C2=NN=C(S(=O)(=O)CC3=C(C)C=C(C)N=C3OC)[NH]2)C=C1,-4.720682,0.923088,4.358156
4583,CC(C)[C@H](N)C(=O)NCC(=O)N(C)CC(=O)NC1=CC=CC(Cl)=C1,-4.6894317,0.39171192,4.4481726
4584,CC(NC(C(N)=O)C1=CC=C(Cl)C=C1)C1=NC=C(Cl)N1C,-4.494838,0.7491872,3.6318831
4585,CC1=CN=CC(CN2C3CCC2CN(C(=O)CC2=CN4C=CC=CC4=N2)CC3)=C1,-4.9566107,0.70035,5.0288258
4586,O=C(NCC1C2=CC=CC=C2C(=O)N1CC1=CC=CC=C1)N1CCC(CCCN2C=CN=C2)CC1,-4.792963,0.49468228,5.3239
4587,CCNC1=NC(C)=CC(N2CC(OC)CCC2C)=N1,-4.804935,-0.21045658,3.7047367
4588,CC(C1CC1)N(C(=O)CN1C=C(COC2=CN(C)N=C2)N=N1)C1CC1,-4.3990746,0.49405435,4.2961535
4589,CC1CCN(C(=O)C(C)N2C=CN3C(=O)C=CN=C23)CC1,-4.5056,0.66120267,4.0850487
4590,CC1CCCCN1C(=O)CN1CCN(C2=NN=C(C(C)(C)C)N2CC(C2CC2)N(C)C)CC1,-4.537924,0.5653005,4.881069
4591,O=C(OCC1=CC=C(OC(F)(F)F)C=C1Cl)C1CN(CC2=CC=CC=C2)CCO1,-4.692999,1.1719218,4.2765694
4592,O=S(=O)(C1=CC=CN=C1)N(CC1=CN2C=CC=C(F)C2=N1)C1CC1,-4.040866,1.0666254,4.2939353
4593,CCN(CC1=CC=CC=C1)C(=O)CNC(=O)NC1=CC=CC2=C1C=NN2C,-4.666616,0.4567435,4.8278027
